id,duration,A1,A2,A3_1,A3_2,A3_3,A3_4,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A5,A6,A7,A8,A9,A10,A11,A12_1,A12_2,A12_3,A12_4,A12_5,A13_1,A13_2,A13_3,A13_4,A13_5,B1,B1a,B2,B3,B4,B5,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B7_1,B7_2,B8,B10_1,B10_2,B10_3,B10_4,B11_1,B11_2,B11_3,B11_4,B11_5,B11_6,B12,B13_1,B13_2,B13_3,B13_4,B13_5,B13_6,B14_1,B14_2,B14_3,B14_4,B15,B16,B17_1,B17_2,C1,C2_a,C2_d,C3,C4,C5,C6,C7,C8,C9,C10,ex1t,ex2t,ex3t
52745,481,8,1,0,1,0,0,0,0,0,0,0,0,1,2,3,2,3,3,2,1,3,3,3,3,3,1,1,1,1,1,1,2,3,0,0,5,0,1,0,0,0,0,0,0,6,5,2,2,2,4,3,0,0,1,0,0,0,3,3,3,3,1,0,2,2,1,1,3,5,5,2,1,0,Kowloon,Yau Tsim Mong,1,1,5,8,4,5,2,0,0,0,1
52746,1158,8,1,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,2,2,4,3,3,3,4,3,3,3,3,4,1,2,2,0,0,4,0,0,0,0,0,0,1,0,9,9,4,4,3,4,3,1,1,1,1,0,0,1,1,1,2,2,2,1,4,3,3,2,3,3,3,2,0,Kowloon,Kwun Tong,1,1,5,8,2,5,3,0,1,1,0
52747,340,5,1,0,0,0,1,0,0,0,0,0,0,1,2,3,3,3,4,4,1,3,1,1,3,4,1,1,1,1,3,1,2,3,0,0,1,0,1,0,0,0,1,0,0,3,5,3,4,2,4,5,1,0,0,0,1,0,2,0,1,0,1,0,0,2,1,1,4,8,5,1,1,1,New Territories,Sha Tin,1,1,5,8,7,2,3,0,1,0,1
52748,508,8,1,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,4,4,1,3,1,1,2,4,1,1,1,1,2,1,1,3,0,0,1,1,1,0,0,0,0,0,0,3,4,2,2,1,3,5,0,1,1,0,0,0,2,0,0,0,2,2,2,1,1,1,2,10,5,1,1,1,New Territories,Sha Tin,1,1,5,2,8,1,3,0,0,1,0
52749,254,5,1,0,0,0,1,0,0,1,1,0,0,0,2,1,2,2,4,4,1,4,2,2,4,4,2,2,2,2,4,1,2,3,0,0,4,1,1,0,0,0,0,0,0,7,7,3,3,3,4,4,1,1,1,0,0,0,2,0,0,2,1,0,1,3,2,1,3,8,4,2,2,0,New Territories,Sha Tin,1,1,5,8,3,2,3,0,1,0,0
52750,181,9,1,0,1,0,0,0,0,0,0,0,0,1,3,4,3,3,3,4,1,3,5,2,5,4,4,5,3,5,3,0,0,3,0,1,3,0,0,1,0,0,0,1,1,7,6,4,4,4,3,4,1,0,1,0,1,0,4,2,1,3,2,1,2,5,3,4,3,9,7,4,5,1,Kowloon,Kwun Tong,1,1,4,2,4,2,4,0,1,1,1
52751,393,5,1,0,0,0,1,0,0,0,0,0,0,1,3,3,3,1,4,4,1,4,2,1,2,3,1,1,1,1,4,0,0,3,0,0,4,0,1,0,0,0,1,1,1,10,10,5,3,5,5,5,1,0,0,1,1,0,1,0,0,0,2,0,2,5,2,2,3,0,3,2,3,1,Hong Kong Island,Southern,1,1,3,8,2,5,3,0,0,1,0
52752,322,5,1,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,2,3,1,4,3,2,3,3,3,3,3,3,4,1,2,2,0,0,5,0,1,0,0,0,0,0,0,7,9,5,4,5,4,3,0,0,0,0,1,0,2,3,3,3,2,1,3,4,3,3,3,7,6,3,3,0,New Territories,Yuen Long,1,1,3,3,2,5,4,0,0,0,1
52753,246,8,1,0,0,0,1,0,0,0,1,0,0,0,2,3,3,3,3,3,3,3,3,2,4,4,4,4,2,4,4,1,2,3,0,0,3,0,1,0,0,0,1,0,0,7,4,3,2,4,4,4,0,1,0,0,0,0,3,0,0,0,2,1,1,2,2,3,4,5,6,2,2,0,Hong Kong Island,Eastern,1,1,5,5,3,3,1,0,1,0,0
52754,320,8,1,0,1,0,0,0,0,0,1,0,0,0,3,3,3,2,4,4,1,3,1,1,3,3,1,1,1,1,1,1,2,3,0,0,3,0,1,1,0,0,1,0,0,6,6,4,3,4,4,4,1,1,1,1,0,0,3,0,0,2,0,0,1,4,1,1,2,7,2,1,1,0,Hong Kong Island,Southern,1,1,5,8,2,2,2,0,1,1,1
52755,293,5,1,1,0,0,0,0,0,1,0,0,0,0,3,1,3,3,3,4,6,4,3,3,4,4,3,3,3,3,3,0,0,3,0,0,6,0,1,0,0,0,0,1,1,6,8,3,4,4,4,4,0,1,1,0,1,0,1,0,0,0,2,1,2,3,3,3,2,4,5,3,3,1,Hong Kong Island,Central & Western,1,1,3,8,6,5,4,0,0,0,1
52756,5871,8,1,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,4,4,1,4,3,3,4,4,3,3,3,3,4,1,2,3,0,0,2,0,0,1,0,0,0,1,0,7,5,3,3,2,3,3,1,0,1,1,0,0,3,1,0,0,1,0,2,4,3,3,3,5,6,3,3,1,New Territories,Yuen Long,1,1,5,5,6,5,3,0,1,1,0
52757,312,7,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,4,1,4,2,3,3,3,3,2,3,2,3,1,2,3,0,0,2,0,1,0,0,0,0,1,0,6,7,4,3,3,4,3,1,0,1,0,0,0,2,2,2,0,2,2,2,4,2,3,3,6,5,3,2,1,Kowloon,Sham Shui Po,1,1,5,1,6,5,3,0,1,1,1
52758,723,5,2,1,1,0,0,0,0,0,0,0,0,1,2,4,3,3,4,4,3,4,4,3,3,3,3,3,4,3,4,1,3,3,0,0,5,1,1,1,0,0,1,1,1,9,8,2,2,3,3,2,1,1,1,0,1,0,1,3,1,0,3,3,1,4,3,3,3,9,9,3,3,0,Kowloon,Kwun Tong,1,2,4,2,4,5,2,0,0,0,1
52759,454,5,3,1,0,0,0,0,0,0,0,0,0,1,3,2,2,1,3,1,3,5,5,3,5,2,5,5,5,5,5,1,2,3,0,0,1,1,1,1,1,1,1,1,1,10,10,1,5,3,1,1,1,1,1,1,1,0,3,0,1,0,1,0,1,3,5,5,5,10,10,5,5,1,New Territories,Sha Tin,1,2,5,2,6,4,4,0,0,1,0
52760,731,5,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,4,4,1,4,1,1,2,3,1,1,1,1,1,1,2,3,0,0,2,0,0,0,0,0,0,1,1,5,7,2,3,3,4,5,0,1,0,1,0,0,3,0,0,0,1,0,2,3,2,2,3,9,8,3,2,1,Kowloon,Kwun Tong,1,1,3,2,4,5,4,0,0,0,1
52761,333,8,2,1,0,0,0,0,0,0,0,0,0,1,3,3,3,1,4,4,6,3,3,3,4,3,3,3,3,3,3,1,2,0,0,0,2,0,1,0,0,0,0,0,0,3,2,2,3,2,4,3,0,1,0,0,0,0,1,2,1,2,1,1,2,3,2,3,2,8,5,3,3,0,Kowloon,Sham Shui Po,1,2,5,2,4,5,2,0,0,1,0
52762,284,1,3,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,4,1,3,1,1,1,4,1,1,1,1,3,1,2,2,0,0,3,1,0,0,0,0,0,0,0,1,1,3,4,1,4,5,0,1,1,0,0,0,2,2,2,1,3,2,3,1,1,1,1,6,6,1,1,1,New Territories,Yuen Long,1,2,6,1,7,2,3,1,0,1,0
52763,969,8,2,1,0,0,0,0,0,0,0,0,1,0,3,3,3,2,4,4,4,4,4,3,3,3,4,4,4,4,4,1,4,4,0,0,1,1,1,0,0,0,0,0,0,8,9,2,4,3,4,4,1,0,0,0,1,0,2,1,3,3,2,1,1,4,4,2,4,9,8,4,4,0,New Territories,Tai Po,1,2,5,9,3,1,3,1,1,0,1
52764,245,8,2,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,4,4,4,5,5,4,4,3,4,4,4,3,5,0,0,3,0,0,6,1,1,0,1,0,0,1,1,5,5,3,5,5,5,3,1,0,0,0,0,0,3,1,1,1,1,1,1,5,5,5,5,5,5,4,3,1,Hong Kong Island,Eastern,1,2,5,1,6,3,4,0,0,1,1
52765,1018,8,2,1,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,1,5,3,1,4,5,1,1,1,2,2,1,3,3,0,1,4,1,1,1,0,1,1,1,1,8,10,5,5,5,5,4,1,0,1,1,0,0,5,2,2,3,3,2,2,5,4,5,5,8,9,1,2,0,Kowloon,Kwun Tong,1,2,5,2,4,2,3,1,1,0,0
52766,335,4,2,0,0,1,0,0,0,1,1,1,0,0,4,3,3,3,4,3,1,4,1,1,4,5,1,2,3,3,4,1,2,3,0,0,5,1,1,0,0,0,0,1,0,7,7,3,4,4,5,5,0,1,1,0,0,0,2,1,1,1,2,2,2,3,2,1,1,3,3,1,1,0,New Territories,Tai Po,1,1,5,4,6,2,3,0,0,1,1
52767,804,5,2,0,1,0,0,0,0,0,0,0,0,1,3,3,2,2,4,4,3,4,3,3,3,3,2,3,3,3,4,1,2,3,0,0,4,0,1,0,0,0,0,1,0,7,8,4,3,3,4,3,1,0,0,0,1,0,2,1,1,2,3,2,2,4,3,3,2,7,3,2,3,0,Kowloon,Kwun Tong,1,1,4,2,4,5,1,1,1,0,0
52768,232,8,2,0,1,0,0,0,0,0,1,0,0,0,4,3,4,2,4,3,1,4,3,2,2,4,4,3,3,3,4,0,0,3,0,0,2,0,1,0,0,0,0,0,0,7,5,3,3,2,4,3,0,1,1,1,0,0,2,1,0,0,2,3,2,3,3,3,2,3,5,3,2,0,Kowloon,Sham Shui Po,1,1,5,2,6,5,3,0,0,1,0
52769,392,8,2,1,0,1,0,0,1,0,0,0,1,0,3,3,3,1,4,4,1,5,3,2,4,4,3,3,3,3,4,1,3,3,0,0,5,0,0,1,0,0,1,0,0,10,10,4,4,4,4,5,1,0,0,0,0,0,4,1,0,1,1,2,2,4,3,2,4,2,2,2,2,0,Hong Kong Island,Eastern,1,2,4,2,4,5,2,0,1,1,1
52770,397,5,2,0,0,0,1,0,0,0,0,0,1,0,1,1,2,2,4,3,1,4,3,1,4,4,1,1,2,2,4,1,2,3,0,0,2,1,0,0,0,0,0,1,0,3,4,1,2,1,5,3,1,1,0,0,0,0,3,1,0,0,2,2,2,2,1,1,2,10,0,1,2,0,Hong Kong Island,Central & Western,1,1,5,1,8,5,3,0,1,0,0
52771,301,4,2,0,1,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,2,5,4,3,3,3,4,4,4,3,5,1,2,4,0,0,2,1,1,0,0,0,1,1,0,7,8,3,4,4,4,4,0,0,1,0,1,0,2,1,2,2,1,1,1,4,3,3,4,8,9,4,4,0,New Territories,Islands,1,1,5,2,6,5,3,0,0,1,0
52772,224,8,2,0,0,0,1,0,0,0,0,0,1,0,3,3,3,3,3,3,1,4,3,3,3,4,3,3,3,3,3,1,2,2,0,0,4,1,1,0,0,0,0,1,0,5,6,4,2,4,4,4,0,0,0,1,0,0,4,2,2,2,2,2,2,4,3,3,4,6,5,3,3,0,New Territories,Sha Tin,1,2,4,2,4,5,4,0,1,0,1
52773,407,8,3,0,1,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,1,4,4,3,3,3,3,4,3,3,5,1,2,3,0,0,3,1,1,0,0,1,1,1,1,2,2,2,4,4,4,2,1,0,1,0,0,0,3,0,0,0,1,0,1,4,4,4,5,9,9,4,4,1,New Territories,Sha Tin,1,1,3,2,3,5,4,0,0,1,1
52774,405,9,3,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,1,3,2,0,0,2,0,1,0,0,0,0,1,0,8,8,3,4,4,5,2,0,0,1,0,0,0,3,2,2,0,1,1,1,3,3,3,3,8,8,3,3,1,New Territories,Tai Po,1,1,5,1,5,3,3,0,0,0,0
52775,410,5,2,0,0,0,1,0,0,0,0,0,0,1,2,2,4,3,4,4,1,3,3,4,4,4,5,4,5,4,3,0,0,2,0,0,1,1,0,0,0,0,0,0,0,10,10,5,3,3,3,3,0,1,0,0,0,0,3,1,0,3,3,0,3,5,4,3,2,10,10,5,4,0,Kowloon,Sham Shui Po,1,1,4,5,4,5,4,1,0,0,1
52776,241,11,3,0,0,0,1,0,0,0,0,0,0,1,3,3,2,3,4,4,6,3,1,1,1,3,3,1,1,1,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,5,4,2,3,3,3,4,0,1,0,0,0,0,3,3,1,1,2,1,3,3,1,1,3,5,5,3,1,1,New Territories,Sai Kung,1,1,5,1,2,6,3,0,1,0,0
52777,230,8,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,1,2,3,1,1,4,1,1,1,1,0,0,0,0,6,7,4,4,4,4,4,1,0,0,0,1,0,3,2,2,2,2,2,2,4,4,4,4,8,7,4,4,1,New Territories,Tsuen Wan,1,2,5,1,7,2,3,0,0,0,1
52778,465,8,2,1,1,0,0,0,1,1,1,1,0,0,2,2,3,3,4,3,6,4,3,3,3,3,3,4,3,3,4,1,2,3,0,1,6,1,1,0,0,0,0,1,0,5,5,3,2,3,4,3,1,0,0,0,1,0,4,2,0,3,3,2,2,3,3,3,3,5,5,2,2,0,Hong Kong Island,Wan Chai,1,1,5,5,5,5,1,0,0,1,0
52779,419,8,2,0,1,0,0,0,1,1,1,0,0,0,3,2,4,4,4,4,1,3,1,1,3,4,1,1,1,2,1,1,2,0,0,0,3,0,1,0,0,0,0,0,0,5,5,1,3,2,4,4,0,1,1,1,0,0,5,0,0,0,3,0,3,2,1,1,1,7,7,1,1,0,New Territories,Sha Tin,1,1,5,2,7,1,3,0,1,1,1
52780,400,5,3,0,0,0,1,0,0,0,0,0,0,1,3,2,2,2,4,3,3,3,4,3,2,2,4,4,4,4,3,1,2,3,0,0,1,1,0,0,0,0,1,1,1,8,8,3,4,3,3,2,1,0,0,0,1,0,4,0,0,0,1,0,1,3,4,4,4,7,7,4,4,1,New Territories,Kwai Tsing,1,2,5,2,5,4,3,0,1,0,0
52781,833,8,2,0,0,0,1,0,1,1,1,0,0,0,3,2,3,2,4,3,1,4,1,1,3,4,1,1,1,2,2,1,2,2,0,0,6,0,0,1,0,0,0,0,0,7,9,2,3,2,4,5,0,1,1,0,0,0,2,2,0,2,3,0,1,3,1,1,2,6,7,1,1,0,New Territories,Kwai Tsing,1,1,4,2,2,2,3,1,0,1,0
52782,254,5,2,0,1,0,0,0,0,0,0,0,0,1,3,3,3,1,4,4,1,4,2,1,2,3,1,1,1,1,1,1,2,3,0,0,3,1,1,0,0,0,0,1,0,4,6,3,2,3,4,4,0,1,0,1,0,0,2,0,0,3,3,1,1,1,1,1,1,5,2,1,2,0,New Territories,Kwai Tsing,1,1,4,2,6,5,3,0,0,1,0
52783,1364,5,2,1,1,0,0,0,0,1,1,0,0,0,4,3,4,2,4,4,1,4,4,2,3,3,2,3,4,3,3,0,0,3,0,0,6,0,0,1,1,1,1,1,0,8,10,5,4,4,4,3,1,0,1,0,1,0,2,0,1,3,1,2,1,4,3,3,3,3,3,3,2,0,Kowloon,Kwun Tong,1,3,3,5,4,5,1,1,1,0,1
52784,399,8,3,0,1,0,0,0,1,0,0,0,0,0,3,3,1,2,4,4,3,2,4,2,1,2,4,3,2,3,4,1,2,3,1,0,2,1,0,0,0,0,0,1,1,7,5,2,2,3,1,4,0,1,0,0,1,0,3,2,3,1,2,2,1,2,4,2,2,6,3,2,4,1,New Territories,North,1,2,5,3,5,5,3,0,1,0,1
52785,788,5,2,1,1,0,0,0,0,0,1,0,0,0,3,3,2,2,4,4,3,4,3,3,4,4,3,3,3,3,4,0,0,3,0,0,3,0,0,1,1,0,0,1,0,6,8,4,3,4,3,2,1,0,0,0,1,0,2,1,2,3,2,1,1,4,5,4,3,8,7,3,4,0,Hong Kong Island,Eastern,1,2,4,2,6,3,3,0,0,1,0
52786,180,11,1,0,1,0,0,0,0,0,0,0,0,1,4,4,4,1,4,4,6,5,4,3,2,1,5,4,3,2,1,1,2,4,0,0,6,1,1,1,1,1,1,1,1,5,5,5,1,2,3,4,1,1,1,1,1,0,5,3,2,1,0,1,2,1,2,3,4,5,5,1,3,1,Kowloon,Wong Tai Sin,1,1,5,9,3,5,4,0,0,0,1
52787,592,8,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,1,2,1,1,1,2,1,1,1,1,1,1,2,1,0,0,2,0,1,0,0,0,0,1,1,8,8,2,3,2,5,5,0,1,1,0,0,0,1,3,0,0,3,1,3,1,1,1,3,5,5,1,1,1,Hong Kong Island,Southern,1,2,6,1,6,5,3,0,1,1,0
52788,439,8,1,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,4,1,3,2,1,3,4,1,1,2,2,2,1,2,3,0,0,5,0,1,0,0,0,0,0,1,7,5,4,1,1,1,1,1,0,0,0,0,0,2,1,0,1,3,1,2,4,2,1,3,9,5,1,2,0,Kowloon,Kwun Tong,1,1,5,5,6,2,2,0,0,0,1
52789,297,8,3,0,0,1,0,0,1,0,0,0,0,0,3,2,4,3,4,4,3,5,5,4,4,4,5,5,5,4,5,1,2,3,0,0,3,0,0,1,1,0,0,1,0,7,9,3,4,5,5,4,1,1,0,0,1,0,4,2,3,3,3,2,2,5,4,5,5,9,10,5,5,1,New Territories,North,1,2,5,2,3,3,4,0,1,0,0
52790,919,7,3,0,0,0,1,0,0,0,0,0,0,1,4,3,3,2,4,4,4,3,4,3,3,2,4,4,3,3,3,1,2,3,0,0,1,1,0,0,0,0,1,1,1,8,10,4,4,4,5,1,1,0,0,0,1,0,3,1,0,3,2,1,0,4,4,4,4,9,10,4,4,0,New Territories,Tuen Mun,1,4,3,2,5,3,3,1,1,1,1
52791,291,5,3,0,1,0,0,0,0,1,1,0,0,0,3,2,2,3,4,4,1,3,1,1,2,4,1,1,1,2,2,0,0,3,0,0,3,1,1,0,0,0,0,0,0,5,7,4,2,3,5,5,1,0,0,0,1,0,2,2,2,0,3,1,2,2,2,1,3,5,3,1,2,1,Hong Kong Island,Southern,1,1,5,1,7,2,2,0,0,0,1
52792,294,7,2,0,1,0,0,0,0,0,0,0,0,1,3,1,1,2,3,4,1,3,1,1,3,3,1,1,1,1,3,0,0,3,0,0,4,0,0,0,1,1,0,1,1,6,6,3,3,4,4,3,0,1,1,0,0,0,3,2,1,1,0,2,2,3,3,2,3,6,5,1,1,0,New Territories,Sai Kung,1,1,3,2,3,5,3,0,1,1,0
52793,281,8,2,0,1,1,0,0,0,1,1,1,0,0,3,3,4,4,2,4,1,4,5,4,3,4,3,3,4,3,3,1,2,3,1,1,4,1,0,0,0,1,1,0,0,4,4,2,4,4,4,3,0,0,1,1,0,0,4,2,2,3,3,2,2,3,3,4,3,8,8,4,4,1,Kowloon,Wong Tai Sin,1,1,3,3,3,3,4,0,1,0,1
52794,5379,8,2,0,1,0,0,0,0,0,0,0,0,1,3,4,2,3,4,4,1,2,1,1,4,3,2,1,1,2,2,0,0,2,0,1,6,0,0,0,0,0,0,1,0,8,7,3,4,3,2,5,0,0,1,0,0,0,1,2,0,3,2,1,1,2,3,3,3,8,7,3,2,1,New Territories,Yuen Long,1,1,4,1,3,2,3,0,0,1,0
52795,529,5,2,0,1,0,0,0,0,0,0,0,0,1,3,3,2,1,4,4,1,4,1,1,3,3,1,1,1,1,2,1,2,3,0,0,3,0,0,0,0,0,0,1,0,4,6,3,3,3,4,5,1,1,0,0,0,0,1,3,0,3,2,2,3,3,1,1,3,7,3,1,1,0,New Territories,Kwai Tsing,1,1,5,1,7,2,2,1,0,0,1
52796,513,9,3,1,0,0,0,0,0,1,1,0,0,0,3,3,3,2,4,4,1,3,2,2,2,3,2,2,2,2,2,1,2,0,0,0,5,0,1,1,0,0,1,1,1,7,6,3,4,3,4,3,1,0,0,1,1,0,4,1,0,2,2,0,1,3,2,2,3,7,5,3,3,0,New Territories,Sai Kung,1,2,4,7,5,5,3,0,1,1,0
52797,422,11,3,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,4,4,1,4,3,3,3,4,3,3,3,3,3,1,2,3,0,0,1,0,1,0,0,0,0,0,0,5,5,2,4,3,4,4,0,1,1,0,1,0,1,2,2,1,3,1,1,3,3,3,4,6,5,3,3,1,Kowloon,Wong Tai Sin,1,1,4,5,7,5,4,0,1,1,1
52798,689,8,3,1,0,0,0,0,0,0,0,0,0,1,2,3,3,4,4,4,1,5,5,3,3,3,5,5,4,4,5,1,2,4,0,0,6,1,0,0,1,1,1,1,1,5,8,2,3,4,4,1,1,0,0,0,1,0,4,3,3,1,2,0,0,5,4,5,5,10,9,4,4,1,Kowloon,Yau Tsim Mong,1,2,3,5,2,5,4,0,0,0,0
52799,378,8,3,1,0,0,0,0,0,0,0,0,1,0,3,3,2,2,4,4,1,3,3,2,3,3,3,3,3,3,4,1,2,3,0,0,4,1,0,0,0,1,0,1,0,6,6,3,3,4,4,3,1,0,0,0,1,0,3,2,1,2,2,2,1,3,3,3,3,7,7,3,2,0,New Territories,Tsuen Wan,1,2,3,2,6,5,3,1,1,0,0
52800,415,7,3,1,0,0,0,0,0,0,0,0,1,0,4,3,3,1,3,4,1,3,2,2,3,4,2,2,2,2,3,0,0,3,0,0,5,0,0,1,1,0,0,1,0,8,7,4,3,2,4,5,0,1,1,0,0,0,2,0,1,3,1,1,2,4,2,2,2,3,2,2,2,1,Kowloon,Kwun Tong,1,2,5,2,5,5,1,0,0,0,0
52801,384,8,3,1,0,0,0,0,0,0,1,0,0,0,3,3,3,3,4,3,2,4,4,4,4,4,4,4,4,4,4,1,2,4,1,1,3,1,1,0,0,1,1,1,0,8,8,3,3,3,3,3,0,0,0,0,1,0,3,2,1,1,1,1,1,4,4,4,4,7,7,4,4,0,Kowloon,Kwun Tong,1,1,4,5,3,5,1,0,0,0,1
52802,360,8,2,1,1,0,0,0,0,0,0,0,0,1,3,2,2,3,4,3,4,4,5,4,1,1,5,5,4,4,5,0,0,3,0,0,4,1,0,1,1,0,1,1,1,2,5,5,4,4,5,1,1,0,0,0,1,0,1,3,1,1,3,1,1,5,5,5,4,8,7,4,4,0,New Territories,Sha Tin,1,2,5,1,4,5,3,0,1,1,0
52803,463,8,3,1,0,0,0,0,0,1,1,0,0,0,2,3,3,2,4,4,1,4,1,1,3,4,1,2,2,2,3,0,0,3,0,0,2,1,1,0,0,0,0,1,1,6,5,3,2,2,4,5,1,1,0,0,0,0,4,1,0,1,1,1,1,4,2,1,3,8,0,4,2,1,New Territories,Tai Po,1,2,4,2,4,5,3,0,0,1,0
52804,1053,8,2,1,0,0,0,0,0,0,0,0,0,1,2,1,2,2,4,4,1,4,3,2,3,4,1,2,2,2,4,0,0,3,0,0,2,1,0,0,0,0,0,1,1,9,9,3,4,5,4,4,1,0,0,0,1,0,3,1,1,0,1,0,2,4,3,2,3,8,8,2,3,1,New Territories,Kwai Tsing,1,1,3,3,6,2,3,0,1,0,1
52805,323,5,3,1,1,0,0,0,0,0,0,0,0,1,3,3,3,2,4,3,4,3,3,2,2,2,3,3,3,3,4,1,2,3,0,0,2,1,0,0,0,0,0,1,0,2,2,1,3,2,4,2,0,0,0,0,1,0,1,0,0,3,2,2,2,4,3,3,2,7,7,2,2,1,New Territories,Kwai Tsing,1,2,6,1,7,4,4,0,0,0,1
52806,266,8,3,0,0,0,1,0,0,0,0,0,0,1,2,2,3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,0,0,1,0,0,0,6,6,3,3,3,3,3,1,0,0,1,0,0,3,0,0,0,0,0,0,3,3,3,3,8,8,3,3,1,New Territories,Sha Tin,1,1,5,1,8,3,4,0,1,1,0
52807,689,9,3,0,1,0,0,0,0,0,0,0,0,1,3,3,3,3,4,3,1,4,3,4,3,3,3,4,3,4,3,0,0,2,1,1,4,1,0,1,1,1,1,0,0,3,2,4,4,4,3,4,0,0,1,1,1,0,4,3,2,3,2,3,2,2,3,4,3,9,6,4,5,1,Hong Kong Island,Central & Western,1,1,3,1,4,2,4,1,1,1,1
52808,427,5,3,0,1,0,0,0,0,1,1,0,0,0,3,3,3,3,4,4,1,4,1,1,2,3,1,1,1,2,3,0,0,3,0,0,2,1,1,0,0,0,0,0,0,7,7,3,2,3,4,4,0,1,0,0,0,0,2,2,0,0,3,2,3,3,2,1,3,8,5,1,1,1,Hong Kong Island,Eastern,1,1,5,4,6,5,3,0,0,0,0
52809,613,8,3,1,0,0,0,0,0,0,0,0,1,0,3,3,2,2,4,4,1,4,4,3,4,4,3,4,3,4,4,1,2,3,0,1,5,1,1,0,0,0,0,1,0,7,7,4,5,5,4,3,1,0,0,0,1,0,2,2,3,1,2,1,1,5,4,4,4,5,7,4,3,1,Hong Kong Island,Eastern,1,2,5,4,3,5,4,0,1,0,0
52810,271,9,3,0,1,0,0,0,1,0,0,0,0,0,3,4,4,2,4,4,1,2,1,1,2,3,1,1,1,1,1,1,2,3,0,0,3,1,1,0,1,0,0,1,1,6,7,4,2,2,2,2,0,1,0,0,1,0,2,2,2,2,2,1,1,2,3,3,3,7,7,1,1,0,Hong Kong Island,Eastern,1,2,5,2,6,2,3,0,1,1,1
52811,628,5,2,1,0,0,0,0,0,0,1,0,0,0,2,2,3,2,4,4,1,2,2,2,2,3,3,2,2,2,2,1,2,3,0,0,2,1,0,0,0,0,0,1,0,3,4,2,2,1,4,4,0,1,1,0,0,0,2,1,1,0,2,0,2,2,2,2,2,9,8,2,2,0,Hong Kong Island,Wan Chai,1,2,5,1,8,4,1,0,0,1,0
52812,602,1,3,1,0,0,0,0,0,0,0,0,1,0,4,3,4,1,4,4,1,1,1,1,1,4,1,1,1,1,2,0,0,0,0,0,5,0,1,0,0,0,1,1,1,10,10,5,4,5,4,5,1,0,0,0,0,0,1,2,2,0,3,1,3,4,1,1,1,0,0,1,1,0,Hong Kong Island,Eastern,1,2,6,1,7,1,3,1,1,1,0
52813,288,7,3,0,0,0,1,0,0,0,0,0,0,1,3,3,2,2,3,2,1,3,1,1,2,4,1,1,1,1,1,1,1,3,0,0,2,0,1,0,0,0,0,0,0,2,3,2,2,2,2,4,0,1,0,0,0,0,1,2,2,2,2,2,2,3,3,3,3,0,0,1,1,1,Hong Kong Island,Southern,1,1,4,3,5,5,2,1,0,0,1
52814,490,8,2,1,0,0,0,0,0,1,1,0,1,0,3,3,3,2,3,4,1,4,3,4,4,4,3,4,3,3,4,1,2,3,0,0,4,0,1,0,0,0,0,0,0,6,6,3,4,3,4,3,1,1,1,1,0,0,2,1,0,1,3,1,1,3,2,2,3,7,7,3,3,0,New Territories,Tai Po,1,2,5,1,6,5,1,0,0,0,0
52815,584,8,2,0,1,0,0,0,0,0,0,0,0,1,4,4,3,1,4,4,1,4,2,2,2,3,2,2,2,2,4,1,3,0,0,0,6,0,1,0,0,0,0,1,1,6,10,2,4,3,5,4,1,1,0,0,0,0,1,2,1,2,3,1,3,2,1,1,3,2,2,2,2,0,Kowloon,Kwun Tong,1,1,5,2,3,2,3,0,1,1,1
52816,485,8,3,1,0,0,0,0,0,0,0,0,0,1,2,3,2,3,4,3,1,4,3,2,4,4,2,2,2,2,3,1,3,3,0,0,1,1,1,1,0,0,0,1,1,9,9,2,4,3,2,4,0,0,0,1,1,0,3,1,0,0,1,0,1,3,2,2,4,7,7,3,3,1,New Territories,Yuen Long,1,2,5,2,5,3,1,0,0,1,1
52817,366,5,2,0,0,0,1,0,0,1,1,0,0,0,4,3,3,2,4,3,1,4,2,2,3,3,2,2,2,2,2,0,0,4,0,0,4,1,0,0,0,0,0,1,0,8,9,4,4,4,4,5,1,0,0,0,1,0,3,2,1,2,2,2,2,4,3,3,3,6,7,2,2,1,New Territories,Sai Kung,1,2,5,1,3,3,4,1,1,0,0
